transcript_id	gene_id	filepath
ENST00000607172.1	ENSG00000272138.4	chr8/ENST00000607172.1_predictions.tsv
ENST00000502766.2	ENSG00000249328.4	chr8/ENST00000502766.2_predictions.tsv
ENST00000606512.1	ENSG00000272518.1	chr8/ENST00000606512.1_predictions.tsv
ENST00000607017.1	ENSG00000272264.1	chr8/ENST00000607017.1_predictions.tsv
ENST00000522494.1	ENSG00000254205.2	chr8/ENST00000522494.1_predictions.tsv
ENST00000522044.1	ENSG00000253238.4	chr8/ENST00000522044.1_predictions.tsv
ENST00000605948.2	ENSG00000251867.4	chr8/ENST00000605948.2_predictions.tsv
ENST00000523871.1	ENSG00000254162.1	chr8/ENST00000523871.1_predictions.tsv
ENST00000569134.1	ENSG00000260317.1	chr8/ENST00000569134.1_predictions.tsv
ENST00000518302.1	ENSG00000254060.1	chr8/ENST00000518302.1_predictions.tsv
ENST00000519107.1	ENSG00000254177.1	chr8/ENST00000519107.1_predictions.tsv
ENST00000521953.3	ENSG00000253214.4	chr8/ENST00000521953.3_predictions.tsv
ENST00000606235.1	ENSG00000272425.1	chr8/ENST00000606235.1_predictions.tsv
ENST00000518880.2	ENSG00000254027.2	chr8/ENST00000518880.2_predictions.tsv
ENST00000518637.1	ENSG00000253374.6	chr8/ENST00000518637.1_predictions.tsv
ENST00000624416.1	ENSG00000280193.1	chr8/ENST00000624416.1_predictions.tsv
ENST00000524337.1	ENSG00000253334.1	chr8/ENST00000524337.1_predictions.tsv
ENST00000534675.1	ENSG00000254689.4	chr8/ENST00000534675.1_predictions.tsv
ENST00000520155.1	ENSG00000254123.3	chr8/ENST00000520155.1_predictions.tsv
ENST00000522776.5	ENSG00000253503.7	chr8/ENST00000522776.5_predictions.tsv
ENST00000522123.1	ENSG00000253836.1	chr8/ENST00000522123.1_predictions.tsv
ENST00000524359.1	ENSG00000254394.3	chr8/ENST00000524359.1_predictions.tsv
ENST00000522365.2	ENSG00000253898.2	chr8/ENST00000522365.2_predictions.tsv
ENST00000523678.1	ENSG00000254202.3	chr8/ENST00000523678.1_predictions.tsv
ENST00000562577.2	ENSG00000260493.2	chr8/ENST00000562577.2_predictions.tsv
ENST00000520129.1	ENSG00000254208.1	chr8/ENST00000520129.1_predictions.tsv
ENST00000546501.1	ENSG00000258256.2	chr8/ENST00000546501.1_predictions.tsv
ENST00000521761.6	ENSG00000253549.7	chr8/ENST00000521761.6_predictions.tsv
ENST00000520459.1	ENSG00000254380.3	chr8/ENST00000520459.1_predictions.tsv
ENST00000517368.4	ENSG00000253154.5	chr8/ENST00000517368.4_predictions.tsv
ENST00000522679.1	ENSG00000253675.1	chr8/ENST00000522679.1_predictions.tsv
ENST00000523112.1	ENSG00000253699.2	chr8/ENST00000523112.1_predictions.tsv
ENST00000521326.2	ENSG00000254231.4	chr8/ENST00000521326.2_predictions.tsv
ENST00000520649.1	ENSG00000253778.2	chr8/ENST00000520649.1_predictions.tsv
ENST00000518494.1	ENSG00000253500.6	chr8/ENST00000518494.1_predictions.tsv
ENST00000518129.1	ENSG00000253171.1	chr8/ENST00000518129.1_predictions.tsv
ENST00000521433.1	ENSG00000253553.10	chr8/ENST00000521433.1_predictions.tsv
ENST00000519655.6	ENSG00000251136.12	chr8/ENST00000519655.6_predictions.tsv
ENST00000517400.6	ENSG00000253394.7	chr8/ENST00000517400.6_predictions.tsv
ENST00000517505.2	ENSG00000253799.2	chr8/ENST00000517505.2_predictions.tsv
ENST00000501194.2	ENSG00000246792.3	chr8/ENST00000501194.2_predictions.tsv
ENST00000517884.2	ENSG00000254251.2	chr8/ENST00000517884.2_predictions.tsv
ENST00000517920.1	ENSG00000253358.2	chr8/ENST00000517920.1_predictions.tsv
ENST00000519498.2	ENSG00000254219.2	chr8/ENST00000519498.2_predictions.tsv
ENST00000524003.1	ENSG00000253738.4	chr8/ENST00000524003.1_predictions.tsv
ENST00000521199.1	ENSG00000253901.2	chr8/ENST00000521199.1_predictions.tsv
ENST00000522980.1	ENSG00000253576.1	chr8/ENST00000522980.1_predictions.tsv
ENST00000518042.2	ENSG00000253682.3	chr8/ENST00000518042.2_predictions.tsv
ENST00000523385.1	ENSG00000253749.1	chr8/ENST00000523385.1_predictions.tsv
ENST00000523284.3	ENSG00000253634.4	chr8/ENST00000523284.3_predictions.tsv
ENST00000521307.1	ENSG00000253177.3	chr8/ENST00000521307.1_predictions.tsv
ENST00000504861.3	ENSG00000248858.8	chr8/ENST00000504861.3_predictions.tsv
ENST00000518861.1	ENSG00000254020.1	chr8/ENST00000518861.1_predictions.tsv
ENST00000521317.1	ENSG00000253577.3	chr8/ENST00000521317.1_predictions.tsv
ENST00000521906.6	ENSG00000279847.4	chr8/ENST00000521906.6_predictions.tsv
ENST00000501400.1	ENSG00000246662.7	chr8/ENST00000501400.1_predictions.tsv
ENST00000522598.1	ENSG00000254089.3	chr8/ENST00000522598.1_predictions.tsv
ENST00000607706.1	ENSG00000271971.1	chr8/ENST00000607706.1_predictions.tsv
ENST00000520562.1	ENSG00000253854.1	chr8/ENST00000520562.1_predictions.tsv
ENST00000517998.1	ENSG00000253722.1	chr8/ENST00000517998.1_predictions.tsv
ENST00000623283.1	ENSG00000279331.1	chr8/ENST00000623283.1_predictions.tsv
ENST00000523945.2	ENSG00000253848.2	chr8/ENST00000523945.2_predictions.tsv
ENST00000520962.1	ENSG00000254057.1	chr8/ENST00000520962.1_predictions.tsv
ENST00000607097.1	ENSG00000264448.5	chr8/ENST00000607097.1_predictions.tsv
ENST00000522743.1	ENSG00000253585.1	chr8/ENST00000522743.1_predictions.tsv
ENST00000521010.1	ENSG00000254315.1	chr8/ENST00000521010.1_predictions.tsv
ENST00000523011.1	ENSG00000253704.5	chr8/ENST00000523011.1_predictions.tsv
ENST00000562760.2	ENSG00000261437.2	chr8/ENST00000562760.2_predictions.tsv
ENST00000605911.1	ENSG00000272509.1	chr8/ENST00000605911.1_predictions.tsv
ENST00000501164.2	ENSG00000245080.8	chr8/ENST00000501164.2_predictions.tsv
ENST00000518598.1	ENSG00000254248.1	chr8/ENST00000518598.1_predictions.tsv
ENST00000517655.1	ENSG00000253773.7	chr8/ENST00000517655.1_predictions.tsv
ENST00000523171.1	ENSG00000253351.3	chr8/ENST00000523171.1_predictions.tsv
ENST00000505564.2	ENSG00000248762.3	chr8/ENST00000505564.2_predictions.tsv
ENST00000602571.1	ENSG00000270131.1	chr8/ENST00000602571.1_predictions.tsv
ENST00000520575.2	ENSG00000254224.3	chr8/ENST00000520575.2_predictions.tsv
ENST00000522767.2	ENSG00000253105.7	chr8/ENST00000522767.2_predictions.tsv
ENST00000606010.1	ENSG00000272249.1	chr8/ENST00000606010.1_predictions.tsv
ENST00000602771.1	ENSG00000270077.1	chr8/ENST00000602771.1_predictions.tsv
ENST00000569849.1	ENSG00000260640.1	chr8/ENST00000569849.1_predictions.tsv
ENST00000501016.2	ENSG00000245970.2	chr8/ENST00000501016.2_predictions.tsv
ENST00000623465.1	ENSG00000278914.1	chr8/ENST00000623465.1_predictions.tsv
ENST00000605923.1	ENSG00000272321.1	chr8/ENST00000605923.1_predictions.tsv
ENST00000517397.1	ENSG00000253911.1	chr8/ENST00000517397.1_predictions.tsv
ENST00000606778.1	ENSG00000271930.1	chr8/ENST00000606778.1_predictions.tsv
ENST00000420417.3	ENSG00000229625.3	chr8/ENST00000420417.3_predictions.tsv
ENST00000521696.1	ENSG00000253948.5	chr8/ENST00000521696.1_predictions.tsv
ENST00000520844.1	ENSG00000253562.1	chr8/ENST00000520844.1_predictions.tsv
ENST00000523226.1	ENSG00000253532.1	chr8/ENST00000523226.1_predictions.tsv
ENST00000523658.1	ENSG00000253539.1	chr8/ENST00000523658.1_predictions.tsv
ENST00000519566.1	ENSG00000253217.2	chr8/ENST00000519566.1_predictions.tsv
ENST00000519844.2	ENSG00000253824.3	chr8/ENST00000519844.2_predictions.tsv
ENST00000523831.2	ENSG00000253666.5	chr8/ENST00000523831.2_predictions.tsv
ENST00000521625.6	ENSG00000253740.6	chr8/ENST00000521625.6_predictions.tsv
ENST00000564694.1	ENSG00000260368.1	chr8/ENST00000564694.1_predictions.tsv
ENST00000514926.2	ENSG00000248599.2	chr8/ENST00000514926.2_predictions.tsv
ENST00000524369.1	ENSG00000253395.2	chr8/ENST00000524369.1_predictions.tsv
ENST00000521884.2	ENSG00000253355.2	chr8/ENST00000521884.2_predictions.tsv
ENST00000565617.1	ENSG00000261087.1	chr8/ENST00000565617.1_predictions.tsv
ENST00000607176.1	ENSG00000271882.1	chr8/ENST00000607176.1_predictions.tsv
ENST00000523121.2	ENSG00000253679.2	chr8/ENST00000523121.2_predictions.tsv
ENST00000524287.2	ENSG00000253282.2	chr8/ENST00000524287.2_predictions.tsv
ENST00000518612.3	ENSG00000253644.3	chr8/ENST00000518612.3_predictions.tsv
ENST00000519793.1	ENSG00000254084.1	chr8/ENST00000519793.1_predictions.tsv
ENST00000520268.1	ENSG00000254024.2	chr8/ENST00000520268.1_predictions.tsv
ENST00000518749.1	ENSG00000253629.1	chr8/ENST00000518749.1_predictions.tsv
ENST00000499653.1	ENSG00000246263.5	chr8/ENST00000499653.1_predictions.tsv
ENST00000606361.1	ENSG00000272037.1	chr8/ENST00000606361.1_predictions.tsv
ENST00000523572.3	ENSG00000253633.3	chr8/ENST00000523572.3_predictions.tsv
ENST00000517910.1	ENSG00000253669.5	chr8/ENST00000517910.1_predictions.tsv
ENST00000519337.1	ENSG00000253385.1	chr8/ENST00000519337.1_predictions.tsv
ENST00000520750.6	ENSG00000253320.8	chr8/ENST00000520750.6_predictions.tsv
ENST00000523791.1	ENSG00000253263.1	chr8/ENST00000523791.1_predictions.tsv
ENST00000522416.1	ENSG00000254236.1	chr8/ENST00000522416.1_predictions.tsv
ENST00000503718.2	ENSG00000250929.2	chr8/ENST00000503718.2_predictions.tsv
ENST00000436771.4	ENSG00000236939.5	chr8/ENST00000436771.4_predictions.tsv
ENST00000523775.1	ENSG00000253851.1	chr8/ENST00000523775.1_predictions.tsv
ENST00000577199.1	ENSG00000266289.1	chr8/ENST00000577199.1_predictions.tsv
ENST00000562917.1	ENSG00000261670.1	chr8/ENST00000562917.1_predictions.tsv
ENST00000606457.1	ENSG00000271830.1	chr8/ENST00000606457.1_predictions.tsv
ENST00000517376.5	ENSG00000253477.6	chr8/ENST00000517376.5_predictions.tsv
ENST00000622091.1	ENSG00000179577.4	chr8/ENST00000622091.1_predictions.tsv
ENST00000625136.1	ENSG00000279138.1	chr8/ENST00000625136.1_predictions.tsv
ENST00000518927.1	ENSG00000254041.1	chr8/ENST00000518927.1_predictions.tsv
ENST00000520588.1	ENSG00000253420.1	chr8/ENST00000520588.1_predictions.tsv
ENST00000519805.1	ENSG00000254141.1	chr8/ENST00000519805.1_predictions.tsv
ENST00000524045.6	ENSG00000251003.10	chr8/ENST00000524045.6_predictions.tsv
ENST00000520870.1	ENSG00000253526.1	chr8/ENST00000520870.1_predictions.tsv
ENST00000517318.1	ENSG00000254021.1	chr8/ENST00000517318.1_predictions.tsv
ENST00000518591.1	ENSG00000253582.2	chr8/ENST00000518591.1_predictions.tsv
ENST00000520037.1	ENSG00000253754.1	chr8/ENST00000520037.1_predictions.tsv
ENST00000521504.1	ENSG00000253949.1	chr8/ENST00000521504.1_predictions.tsv
ENST00000522244.1	ENSG00000253796.5	chr8/ENST00000522244.1_predictions.tsv
ENST00000504175.2	ENSG00000250267.2	chr8/ENST00000504175.2_predictions.tsv
ENST00000499579.1	ENSG00000248050.1	chr8/ENST00000499579.1_predictions.tsv
ENST00000530667.1	ENSG00000255402.2	chr8/ENST00000530667.1_predictions.tsv
ENST00000522896.1	ENSG00000253956.1	chr8/ENST00000522896.1_predictions.tsv
ENST00000523264.1	ENSG00000253122.2	chr8/ENST00000523264.1_predictions.tsv
ENST00000520749.1	ENSG00000253717.1	chr8/ENST00000520749.1_predictions.tsv
ENST00000524283.5	ENSG00000253877.7	chr8/ENST00000524283.5_predictions.tsv
ENST00000519506.1	ENSG00000253103.3	chr8/ENST00000519506.1_predictions.tsv
ENST00000522330.1	ENSG00000253489.1	chr8/ENST00000522330.1_predictions.tsv
ENST00000521904.5	ENSG00000253434.9	chr8/ENST00000521904.5_predictions.tsv
ENST00000521500.2	ENSG00000253207.3	chr8/ENST00000521500.2_predictions.tsv
ENST00000507929.4	ENSG00000254339.7	chr8/ENST00000507929.4_predictions.tsv
ENST00000415088.1	ENSG00000227170.1	chr8/ENST00000415088.1_predictions.tsv
ENST00000505156.2	ENSG00000249917.4	chr8/ENST00000505156.2_predictions.tsv
ENST00000523110.1	ENSG00000253672.1	chr8/ENST00000523110.1_predictions.tsv
ENST00000521487.2	ENSG00000253327.2	chr8/ENST00000521487.2_predictions.tsv
ENST00000518439.1	ENSG00000253622.1	chr8/ENST00000518439.1_predictions.tsv
ENST00000449065.5	ENSG00000225885.8	chr8/ENST00000449065.5_predictions.tsv
ENST00000625758.3	ENSG00000281641.4	chr8/ENST00000625758.3_predictions.tsv
ENST00000518362.2	ENSG00000254278.2	chr8/ENST00000518362.2_predictions.tsv
ENST00000521048.1	ENSG00000253972.7	chr8/ENST00000521048.1_predictions.tsv
ENST00000519786.1	ENSG00000253398.1	chr8/ENST00000519786.1_predictions.tsv
ENST00000623964.1	ENSG00000279347.1	chr8/ENST00000623964.1_predictions.tsv
ENST00000500705.3	ENSG00000245330.5	chr8/ENST00000500705.3_predictions.tsv
ENST00000520544.1	ENSG00000254343.2	chr8/ENST00000520544.1_predictions.tsv
ENST00000509350.1	ENSG00000248318.2	chr8/ENST00000509350.1_predictions.tsv
ENST00000605955.1	ENSG00000272502.1	chr8/ENST00000605955.1_predictions.tsv
ENST00000517739.1	ENSG00000253619.1	chr8/ENST00000517739.1_predictions.tsv
ENST00000514180.6	ENSG00000248690.9	chr8/ENST00000514180.6_predictions.tsv
ENST00000518922.2	ENSG00000254209.3	chr8/ENST00000518922.2_predictions.tsv
ENST00000523792.1	ENSG00000254303.2	chr8/ENST00000523792.1_predictions.tsv
ENST00000533992.1	ENSG00000255364.1	chr8/ENST00000533992.1_predictions.tsv
ENST00000521608.2	ENSG00000253819.4	chr8/ENST00000521608.2_predictions.tsv
ENST00000607710.3	ENSG00000272384.3	chr8/ENST00000607710.3_predictions.tsv
ENST00000607393.3	ENSG00000272043.3	chr8/ENST00000607393.3_predictions.tsv
ENST00000521482.5	ENSG00000253372.5	chr8/ENST00000521482.5_predictions.tsv
ENST00000559049.1	ENSG00000259631.1	chr8/ENST00000559049.1_predictions.tsv
ENST00000521258.1	ENSG00000253607.1	chr8/ENST00000521258.1_predictions.tsv
ENST00000522383.1	ENSG00000253258.1	chr8/ENST00000522383.1_predictions.tsv
ENST00000520576.7	ENSG00000204949.12	chr8/ENST00000520576.7_predictions.tsv
ENST00000518970.1	ENSG00000254113.1	chr8/ENST00000518970.1_predictions.tsv
ENST00000524355.1	ENSG00000253286.7	chr8/ENST00000524355.1_predictions.tsv
ENST00000522087.1	ENSG00000254000.1	chr8/ENST00000522087.1_predictions.tsv
ENST00000518567.1	ENSG00000181171.5	chr8/ENST00000518567.1_predictions.tsv
ENST00000522005.1	ENSG00000254249.1	chr8/ENST00000522005.1_predictions.tsv
ENST00000520031.1	ENSG00000253868.5	chr8/ENST00000520031.1_predictions.tsv
ENST00000523703.1	ENSG00000214803.3	chr8/ENST00000523703.1_predictions.tsv
ENST00000517482.3	ENSG00000253227.3	chr8/ENST00000517482.3_predictions.tsv
ENST00000499418.2	ENSG00000245149.7	chr8/ENST00000499418.2_predictions.tsv
ENST00000518639.1	ENSG00000253106.1	chr8/ENST00000518639.1_predictions.tsv
ENST00000533516.2	ENSG00000255491.5	chr8/ENST00000533516.2_predictions.tsv
ENST00000510897.7	ENSG00000249816.9	chr8/ENST00000510897.7_predictions.tsv
ENST00000531948.1	ENSG00000255313.3	chr8/ENST00000531948.1_predictions.tsv
ENST00000523030.2	ENSG00000253513.2	chr8/ENST00000523030.2_predictions.tsv
ENST00000519140.1	ENSG00000253167.1	chr8/ENST00000519140.1_predictions.tsv
ENST00000526947.2	ENSG00000254431.2	chr8/ENST00000526947.2_predictions.tsv
ENST00000522815.1	ENSG00000253111.3	chr8/ENST00000522815.1_predictions.tsv
ENST00000518339.2	ENSG00000253470.2	chr8/ENST00000518339.2_predictions.tsv
ENST00000500989.4	ENSG00000245164.11	chr8/ENST00000500989.4_predictions.tsv
ENST00000523525.1	ENSG00000254227.1	chr8/ENST00000523525.1_predictions.tsv
ENST00000500180.3	ENSG00000244791.4	chr8/ENST00000500180.3_predictions.tsv
ENST00000520171.2	ENSG00000253427.2	chr8/ENST00000520171.2_predictions.tsv
ENST00000521428.2	ENSG00000253220.3	chr8/ENST00000521428.2_predictions.tsv
ENST00000519123.1	ENSG00000253530.2	chr8/ENST00000519123.1_predictions.tsv
ENST00000520224.2	ENSG00000253573.3	chr8/ENST00000520224.2_predictions.tsv
ENST00000519319.2	ENSG00000253438.6	chr8/ENST00000519319.2_predictions.tsv
ENST00000521815.2	ENSG00000254166.5	chr8/ENST00000521815.2_predictions.tsv
ENST00000523825.3	ENSG00000246228.8	chr8/ENST00000523825.3_predictions.tsv
ENST00000630920.1	ENSG00000280997.1	chr8/ENST00000630920.1_predictions.tsv
ENST00000502463.7	ENSG00000249375.9	chr8/ENST00000502463.7_predictions.tsv
ENST00000524165.7	ENSG00000249859.15	chr8/ENST00000524165.7_predictions.tsv
ENST00000624314.1	ENSG00000280055.2	chr8/ENST00000624314.1_predictions.tsv
ENST00000518044.2	ENSG00000254275.7	chr8/ENST00000518044.2_predictions.tsv
ENST00000446592.7	ENSG00000229140.13	chr8/ENST00000446592.7_predictions.tsv
ENST00000519048.1	ENSG00000253926.2	chr8/ENST00000519048.1_predictions.tsv
ENST00000524100.1	ENSG00000254317.1	chr8/ENST00000524100.1_predictions.tsv
ENST00000521014.1	ENSG00000254263.1	chr8/ENST00000521014.1_predictions.tsv
ENST00000520146.2	ENSG00000253720.2	chr8/ENST00000520146.2_predictions.tsv
ENST00000626977.1	ENSG00000280543.1	chr8/ENST00000626977.1_predictions.tsv
ENST00000523502.1	ENSG00000253656.2	chr8/ENST00000523502.1_predictions.tsv
ENST00000520785.1	ENSG00000253259.1	chr8/ENST00000520785.1_predictions.tsv
ENST00000523318.1	ENSG00000253992.2	chr8/ENST00000523318.1_predictions.tsv
ENST00000521490.2	ENSG00000253407.2	chr8/ENST00000521490.2_predictions.tsv
ENST00000524275.5	ENSG00000253507.7	chr8/ENST00000524275.5_predictions.tsv
ENST00000520457.1	ENSG00000253521.2	chr8/ENST00000520457.1_predictions.tsv
ENST00000602328.1	ENSG00000270137.1	chr8/ENST00000602328.1_predictions.tsv
ENST00000429151.2	ENSG00000223697.3	chr8/ENST00000429151.2_predictions.tsv
ENST00000561761.4	ENSG00000261220.4	chr8/ENST00000561761.4_predictions.tsv
ENST00000517695.1	ENSG00000253561.1	chr8/ENST00000517695.1_predictions.tsv
ENST00000517380.1	ENSG00000253165.1	chr8/ENST00000517380.1_predictions.tsv
ENST00000520149.2	ENSG00000253593.3	chr8/ENST00000520149.2_predictions.tsv
ENST00000523317.1	ENSG00000253627.1	chr8/ENST00000523317.1_predictions.tsv
ENST00000505776.1	ENSG00000248492.1	chr8/ENST00000505776.1_predictions.tsv
ENST00000606279.1	ENSG00000272456.1	chr8/ENST00000606279.1_predictions.tsv
ENST00000623046.1	ENSG00000278898.1	chr8/ENST00000623046.1_predictions.tsv
ENST00000623679.1	ENSG00000279518.1	chr8/ENST00000623679.1_predictions.tsv
ENST00000519500.2	ENSG00000253433.2	chr8/ENST00000519500.2_predictions.tsv
ENST00000522279.5	ENSG00000254083.6	chr8/ENST00000522279.5_predictions.tsv
ENST00000518674.1	ENSG00000254372.2	chr8/ENST00000518674.1_predictions.tsv
ENST00000524346.6	ENSG00000254101.9	chr8/ENST00000524346.6_predictions.tsv
ENST00000518973.1	ENSG00000253288.3	chr8/ENST00000518973.1_predictions.tsv
ENST00000519652.3	ENSG00000254361.3	chr8/ENST00000519652.3_predictions.tsv
ENST00000519306.1	ENSG00000253432.1	chr8/ENST00000519306.1_predictions.tsv
ENST00000517640.1	ENSG00000253783.1	chr8/ENST00000517640.1_predictions.tsv
ENST00000522373.1	ENSG00000254258.1	chr8/ENST00000522373.1_predictions.tsv
ENST00000521883.2	ENSG00000253574.6	chr8/ENST00000521883.2_predictions.tsv
ENST00000507535.4	ENSG00000250733.6	chr8/ENST00000507535.4_predictions.tsv
ENST00000564464.1	ENSG00000259891.1	chr8/ENST00000564464.1_predictions.tsv
ENST00000624190.1	ENSG00000279766.1	chr8/ENST00000624190.1_predictions.tsv
ENST00000624905.1	ENSG00000280326.1	chr8/ENST00000624905.1_predictions.tsv
ENST00000623655.2	ENSG00000280303.2	chr8/ENST00000623655.2_predictions.tsv
ENST00000623208.1	ENSG00000279786.1	chr8/ENST00000623208.1_predictions.tsv
ENST00000517606.1	ENSG00000253266.1	chr8/ENST00000517606.1_predictions.tsv
ENST00000520885.1	ENSG00000253210.5	chr8/ENST00000520885.1_predictions.tsv
ENST00000624864.1	ENSG00000280035.1	chr8/ENST00000624864.1_predictions.tsv
ENST00000517658.1	ENSG00000253307.1	chr8/ENST00000517658.1_predictions.tsv
ENST00000518520.1	ENSG00000254019.1	chr8/ENST00000518520.1_predictions.tsv
ENST00000520606.1	ENSG00000254197.1	chr8/ENST00000520606.1_predictions.tsv
ENST00000523604.2	ENSG00000254291.2	chr8/ENST00000523604.2_predictions.tsv
ENST00000521073.7	ENSG00000253595.7	chr8/ENST00000521073.7_predictions.tsv
ENST00000562459.1	ENSG00000261655.1	chr8/ENST00000562459.1_predictions.tsv
ENST00000501440.2	ENSG00000244998.2	chr8/ENST00000501440.2_predictions.tsv
ENST00000606664.1	ENSG00000271959.2	chr8/ENST00000606664.1_predictions.tsv
ENST00000562989.1	ENSG00000261710.2	chr8/ENST00000562989.1_predictions.tsv
ENST00000517704.1	ENSG00000254008.2	chr8/ENST00000517704.1_predictions.tsv
ENST00000569285.1	ENSG00000261693.1	chr8/ENST00000569285.1_predictions.tsv
ENST00000612629.2	ENSG00000277332.4	chr8/ENST00000612629.2_predictions.tsv
ENST00000520572.3	ENSG00000253741.5	chr8/ENST00000520572.3_predictions.tsv
ENST00000519782.1	ENSG00000253806.1	chr8/ENST00000519782.1_predictions.tsv
ENST00000523657.4	ENSG00000253196.4	chr8/ENST00000523657.4_predictions.tsv
ENST00000510610.2	ENSG00000253715.1	chr8/ENST00000510610.2_predictions.tsv
ENST00000519411.1	ENSG00000253728.5	chr8/ENST00000519411.1_predictions.tsv
ENST00000502167.2	ENSG00000247317.6	chr8/ENST00000502167.2_predictions.tsv
ENST00000517653.6	ENSG00000177335.14	chr8/ENST00000517653.6_predictions.tsv
ENST00000518073.4	ENSG00000253716.9	chr8/ENST00000518073.4_predictions.tsv
ENST00000607376.1	ENSG00000272172.1	chr8/ENST00000607376.1_predictions.tsv
ENST00000518049.2	ENSG00000254389.4	chr8/ENST00000518049.2_predictions.tsv
ENST00000523002.1	ENSG00000253931.1	chr8/ENST00000523002.1_predictions.tsv
ENST00000519762.1	ENSG00000254338.2	chr8/ENST00000519762.1_predictions.tsv
ENST00000530600.2	ENSG00000254859.2	chr8/ENST00000530600.2_predictions.tsv
ENST00000531730.1	ENSG00000255050.1	chr8/ENST00000531730.1_predictions.tsv
ENST00000623257.1	ENSG00000279605.1	chr8/ENST00000623257.1_predictions.tsv
